,project,source_clip,order,family,genus,species,alpha_code,annotation_start_time,annotation_end_time,audio_clip_start_time
601,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,ALBICOLLIS,WTSP,20219.681,20219.797,20216.681
602,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,ALBICOLLIS,WTSP,20237.874,20238.036,20234.874
603,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,ALBICOLLIS,WTSP,20536.68,20536.842,20533.68
604,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,PASSERCULUS,SANDWICHENSIS,SAVS,21057.945,21057.967999999997,21054.945
605,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,MELOSPIZA,MELODIA,SOSP,21834.327,21834.421000000002,21831.327
606,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,MELOSPIZA,MELODIA,SOSP,21834.368,21834.457000000002,21831.368
607,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,ALBICOLLIS,WTSP,22411.958,22412.086,22408.958
608,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,SPIZELLA,PASSERINA,CHSP,24148.497000000003,24148.555,24145.497000000003
609,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,25811.347999999998,25811.441000000003,25808.347999999998
610,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,30798.646,30798.692000000003,30795.646
611,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PARULIDAE,SETOPHAGA,FUSCA,BLBW,32793.635,32793.691,32790.635
612,"Beaver River Study, 2018-2019",BERI1-20181009_192000,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,41192.664,41192.768,41189.664
613,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,14948.768,14948.832,14945.768
614,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,15321.835,15321.877,15318.835
615,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,15330.965,15330.997,15327.965
616,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,16110.635,16110.698999999999,16107.635
617,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,16767.072,16767.104,16764.072
618,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19853.411,19853.568,19850.411
619,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19857.675,19857.707,19854.675
620,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19858.341,19858.341,19855.341
621,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19858.461,19858.461,19855.461
622,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19858.602,19858.602,19855.602
623,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19858.73,19858.73,19855.73
624,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19858.837,19858.923,19855.837
625,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19859.088,19859.088,19856.088
626,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19859.189,19859.189,19856.189
627,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19859.297,19859.297,19856.297
628,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19859.392,19859.435,19856.392
629,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19859.573,19859.605,19856.573
630,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19860.715,19860.832,19857.715
631,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19870.326,19870.326,19867.326
632,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19870.4,19870.453,19867.4
633,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19870.517,19870.517,19867.517
634,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19870.651,19870.651,19867.651
635,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19870.793999999998,19870.793999999998,19867.793999999998
636,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19871.137,19871.137,19868.137
637,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19871.215,19871.215,19868.215
638,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19871.391,19871.391,19868.391
639,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19871.515,19871.515,19868.515
640,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19872.121,19872.121,19869.121
641,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19872.197,19872.197,19869.197
642,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19872.308,19872.308,19869.308
643,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19872.433,19872.433,19869.433
644,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19872.761000000002,19872.761000000002,19869.761000000002
645,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19872.893,19872.893,19869.893
646,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19872.992,19873.056,19869.992
647,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,CHARADRIIFORMES,SCOLOPACIDAE,NUMENIUS,PHAEOPUS,WHIM,19876.346999999998,19876.346999999998,19873.346999999998
648,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20150827_202200,PASSERIFORMES,PASSERELLIDAE,PASSERCULUS,SANDWICHENSIS,SAVS,29529.557,29529.589,29526.557
649,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,2335.04,2335.072,2332.04
650,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,2347.541,2347.595,2344.541
651,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,2489.845,2489.877,2486.845
652,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,2549.216,2549.248,2546.216
653,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,2833.696,2833.835,2830.696
654,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,USTULATUS,SWTH,2905.301,2905.429,2902.301
655,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,USTULATUS,SWTH,2932.789,2932.8959999999997,2929.789
656,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,USTULATUS,SWTH,4378.389,4378.475,4375.389
657,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,USTULATUS,SWTH,4389.397,4389.579000000001,4386.397
658,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,USTULATUS,SWTH,4408.608,4408.704000000001,4405.608
659,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,4939.605,4939.637,4936.605
660,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,4949.088,4949.109,4946.088
661,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CAERULESCENS,BTBW,5074.592000000001,5074.613,5071.592000000001
662,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,PARKESIA,NOVEBORACENSIS,NOWA,5245.8769999999995,5245.92,5242.8769999999995
663,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,5346.630999999999,5346.675,5343.630999999999
664,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,5360.043000000001,5360.107,5357.043000000001
665,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,VIRENS,BTNW,5643.701,5643.744000000001,5640.701
666,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,CANADENSIS,CAWA,5654.315,5654.357,5651.315
667,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,PHILADELPHIA,MOWA,5668.533,5668.565,5665.533
668,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,PHILADELPHIA,MOWA,5682.709,5682.763000000001,5679.709
669,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,5692.944,5692.965999999999,5689.944
670,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CAERULESCENS,BTBW,6231.221,6231.243,6228.221
671,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,6614.165,6614.196999999999,6611.165
672,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,7012.875,7012.939,7009.875
673,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,7094.005,7094.059,7091.005
674,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,7107.925,7108.043000000001,7104.925
675,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,7109.963000000001,7109.995,7106.963000000001
676,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,7547.499,7547.531,7544.499
677,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,7604.9169999999995,7605.12,7601.9169999999995
678,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,7624.3730000000005,7624.576,7621.3730000000005
679,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,8102.133000000001,8102.283,8099.133000000001
680,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,8228.331,8228.363000000001,8225.331
681,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,8241.483,8241.504,8238.483
682,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,FUSCA,BLBW,8249.248,8249.312,8246.248
683,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,8486.805,8486.976,8483.805
684,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,8740.32,8740.373,8737.32
685,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,8761.792,8761.845,8758.792
686,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,8779.509,8779.552,8776.509
687,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,8809.92,8809.952,8806.92
688,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,8999.787,8999.883,8996.787
689,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,9005.963,9006.037,9002.963
690,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,9046.389000000001,9046.421,9043.389000000001
691,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,9074.368,9074.4,9071.368
692,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,9389.792,9389.877,9386.792
693,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,9558.304,9558.336,9555.304
694,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,10301.747,10301.77,10298.747
695,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,10316.608,10316.651,10313.608
696,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,10346.176,10346.208,10343.176
697,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,10506.336000000001,10506.378999999999,10503.336000000001
698,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PASSERELLIDAE,PASSERCULUS,SANDWICHENSIS,SAVS,10515.456,10515.488000000001,10512.456
699,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,10683.915,10683.936000000002,10680.915
700,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,10896.733,10896.758999999998,10893.733
701,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,10920.043,10920.128,10917.043
702,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,CASTANEA,BBWA,10946.059,10946.08,10943.059
703,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PASSERELLIDAE,PASSERCULUS,SANDWICHENSIS,SAVS,10972.64,10972.671999999999,10969.64
704,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,11205.077,11205.173,11202.077
705,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,11542.56,11542.591999999999,11539.56
706,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,11550.645,11550.677,11547.645
707,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,11619.563,11619.669,11616.563
708,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,11798.037,11798.069,11795.037
709,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,11802.176000000001,11802.219,11799.176000000001
710,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,11933.195,11933.237,11930.195
711,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,11938.165,11938.208,11935.165
712,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,11948.469,11948.501,11945.469
713,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,11953.568000000001,11953.6,11950.568000000001
714,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,11966.987,11967.018999999998,11963.987
715,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,12052.981000000002,12053.003,12049.981000000002
716,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,12218.708999999999,12218.731000000002,12215.708999999999
717,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,12249.386999999999,12249.419,12246.386999999999
718,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,PARKESIA,NOVEBORACENSIS,NOWA,12291.563,12291.605,12288.563
719,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,12472.917,12472.96,12469.917
720,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,12896.16,12896.203000000001,12893.16
721,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,12929.973,12930.005,12926.973
722,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,13270.591999999999,13270.688,13267.591999999999
723,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,STRIATA,BLPW,13490.123,13490.187,13487.123
724,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,13506.571000000002,13506.603000000001,13503.571000000002
725,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,CARDELLINA,PUSILLA,WIWA,13644.043,13644.063999999998,13641.043
726,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,15311.339,15311.563,15308.339
727,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,LEIOTHLYPIS,RUFICAPILLA,NAWA,15449.728000000001,15449.749,15446.728000000001
728,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,15809.899,15810.091,15806.899
729,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,15837.525,15837.685,15834.525
730,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,15885.867,15885.983999999999,15882.867
731,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,15889.877,15889.973,15886.877
732,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,LEIOTHLYPIS,RUFICAPILLA,NAWA,15931.627,15931.648000000001,15928.627
733,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,15955.04,15955.104,15952.04
734,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,16172.117,16172.288,16169.117
735,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,16221.546999999999,16221.696000000002,16218.546999999999
736,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,16499.2,16499.243000000002,16496.2
737,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,17456.629,17456.756999999998,17453.629
738,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,17472.096,17472.308999999997,17469.096
739,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,TURDIDAE,CATHARUS,FUSCESCENS,VEER,18454.101000000002,18454.293,18451.101000000002
740,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,19147.883,19147.904,19144.883
741,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,STRIATA,BLPW,19808.16,19808.214,19805.16
742,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,FUSCA,BLBW,19969.227,19969.269,19966.227
743,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,LEIOTHLYPIS,PEREGRINA,TEWA,21040.117000000002,21040.171000000002,21037.117000000002
744,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,LEIOTHLYPIS,PEREGRINA,TEWA,21048.853,21048.907000000003,21045.853
745,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,21399.285,21399.349,21396.285
746,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,21411.988999999998,21412.107000000004,21408.988999999998
747,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,21417.931,21417.995,21414.931
748,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,SETOPHAGA,TIGRINA,CMWA,21423.115,21423.221,21420.115
749,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,PARKESIA,NOVEBORACENSIS,NOWA,21501.365,21501.472,21498.365
750,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,PARKESIA,NOVEBORACENSIS,NOWA,21690.336,21690.379,21687.336
751,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,PHILADELPHIA,MOWA,21966.112,21966.176,21963.112
752,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,GEOTHLYPIS,PHILADELPHIA,MOWA,21980.16,21980.202999999998,21977.16
753,"Brier Island Study, 2017-201",BRIS1_20170827_204000,PASSERIFORMES,PARULIDAE,PARKESIA,NOVEBORACENSIS,NOWA,22010.411,22010.475,22007.411
